0.023057032,-0.2477802,0.23167273,0.049961317,-0.3297033,-0.21778293,-0.15077443,0.003264303,0.05438686,-0.06700778,0.013587238,-0.07685414,-0.082512416,-0.22929418,-0.371117,0.18933433,0.29940164,-0.14717612,-0.1214734,-0.15581411,0.07714624,-0.19851172,0.19882005,-0.2001113,0.3185389,-0.17590156,0.00198858,0.12987475,-0.08093124,-0.49863297,-0.14651428,0.1935861,-0.02081465,0.28416723,-0.32172164,0.10604917,-0.05128604,-0.032086443,0.17802596,0.39725175,0.011806183,0.14348704,-0.04152564,-0.07842303,-0.0841098,0.34398526,-0.07338433,0.20882416,0.034810934,0.00055463426,0.0021961967,-0.31187943,0.09668257,-0.06935108,-0.089806795,-0.3269387,-0.2860106,0.02912817,0.16045928,0.04493887,-0.09941487,-0.034869704,-0.34501326,-0.16268057,0.61061996,-0.027014416,-0.11097718,0.094602324,-0.61642045,-0.26770115,-0.11579246,-0.058860466,0.008187253,0.25266802,-0.16992195,0.28803957,0.040725905,-0.15250528,-0.13291718,-0.07147845,-0.0372901,0.3278813,0.10661135,0.26689708,-0.16044176,-0.18156594,-0.0045279237,-0.2989305,0.00013508333,0.21685445,-0.16037579,-0.015157117,0.11164939,-0.012856642,0.31900513,0.046770945,-0.15774675,-0.41388604,-0.080339134,-0.24889055,-0.06605861,0.11250258,-0.074201666,-0.0073284637,0.10759885,0.04218942,0.44268698,0.26876163,0.29620793,0.17092636,0.021186441,-0.17097057,0.17748572,-0.17098005,-0.11073577,-0.16097763,0.21976842,-0.2785056,-0.098856434,-0.14267763,-0.16104916,0.28383324,-0.26858836,-0.36980423,0.20893669,0.040286567,-0.18178692,-0.09635799
0.056139532,0.18105812,0.11331887,0.022110997,0.29175633,0.044259414,0.119174674,0.10079795,-0.06454077,0.07813989,0.17095561,0.101193585,-0.23398553,0.006807032,-0.041360933,0.023228219,-0.07116216,0.15407753,-0.041373834,0.010367627,0.019690441,0.061539743,-0.15450384,0.05805302,-0.28319287,0.36276776,0.064413495,-0.055639602,-0.061211646,0.25061864,-0.0739499,0.34808493,-0.25775808,-0.16237141,0.17217936,0.14442787,-0.030082414,-0.11976004,0.053997397,-0.08882228,-0.027645577,0.13510796,-0.05091904,0.21270669,-0.0686596,-0.06830835,0.06250005,-0.16377239,0.21474841,0.043561723,-0.047569875,0.23366652,0.075357445,-0.3549863,0.042275626,0.31856704,0.23419352,0.026066067,-0.26498038,0.047729917,0.011736959,-0.07894639,0.197125,0.20353186,-0.5327303,-0.05018961,-0.04211781,-0.059995703,0.24255663,-0.07089687,0.1767091,-0.06572219,0.10541328,0.013207422,-0.07009712,-0.15823875,0.057137426,0.025918901,0.31587988,0.048755717,-0.03371931,-0.18440193,0.13382237,-0.16987768,0.19676305,0.036056485,0.19721255,0.0017820529,0.0757395,-0.022053,-0.07042444,-0.07315441,-0.012987826,0.2499465,0.07630636,-0.102413386,0.13274756,0.028249405,0.11070385,0.09971551,0.035483856,0.07237114,-0.17901208,0.029542128,-0.17963526,0.11075126,-0.24848427,0.005611119,-0.06897765,-0.045868006,0.14098373,0.09173397,0.13177983,-0.016258646,-0.11844905,0.34269056,0.06857994,0.03951607,0.2165876,0.0991295,0.28255525,-0.3192336,0.029906005,0.19544494,-0.0504108,-0.11393168,0.2573608,-0.03849935
0.03605104,-0.023833713,0.041787874,-0.03702167,-0.0575814,-0.012485896,-0.11485575,-0.104247846,-0.17053026,-0.10413239,0.061101716,-0.030636266,-0.038048007,0.03846988,0.050037906,0.09034687,0.12149465,-0.11305926,-0.12672018,-0.03448639,0.00542836,0.09221458,0.010965352,-0.084017985,-0.05815037,-0.19296715,0.03546604,-0.08165362,0.062183578,-0.04172476,-0.07164909,0.0040082266,-0.035496492,0.07391124,-0.025149703,-0.077193625,0.07603906,-0.1399628,-0.052548345,-0.04543348,0.07945239,0.07418503,0.060439482,0.010619642,-0.12629916,0.13777454,0.029361779,0.17233135,-0.049574837,0.09381686,-0.03447254,-0.112561226,0.0019085035,-0.0042154402,0.08141771,-0.055308927,-0.12149059,-0.045183964,-0.0037638845,-0.08430187,-0.03424734,-0.06948378,0.07543667,0.03488103,-0.091939695,-0.043069754,-0.014661957,-0.09200045,0.009037577,-0.015876874,-0.03016305,-0.053515848,-0.062307335,-0.04640561,-0.024756964,0.029203752,0.010638119,-0.110791706,-0.13042648,-0.01352012,-0.08941935,0.06275672,0.05949835,-0.016862437,0.03209027,0.00379296,0.002412898,-0.026028238,0.0023657738,0.14700669,-0.023296637,0.012195756,0.011107518,-0.024146806,0.115485854,-0.048757937,-0.037899222,-0.14927207,0.052476216,-0.054700658,-0.0473467,0.10109465,-0.014084111,-0.087755844,0.020065656,0.06669619,0.019558623,0.16328314,0.06806168,-0.065919496,-0.05143922,-0.1368709,0.02409149,-0.0702395,0.069655955,-0.062077712,-0.028045867,0.029814279,0.07911835,-0.018332122,0.06099366,0.09941563,-0.15308544,-0.15789516,0.039309558,0.1357588,-0.0848866,-0.06118442
-0.027619062,0.16651593,0.056187823,-0.046110038,-0.27948222,-0.119328305,0.13604547,-0.20428988,0.32488078,0.23797028,0.17171025,0.4346606,0.031052867,-0.006837949,-0.089389525,0.062471226,-0.1112173,0.014379377,0.15388711,0.14984559,-0.093284234,-0.01618518,0.27362812,0.2609838,0.185079,-0.27879798,-0.15225467,-0.11753446,-0.29302683,0.084388375,0.2937879,-0.12916571,-0.07706372,0.06348919,0.07090795,0.26541805,-0.054584857,0.19873285,0.1192795,0.17196892,0.010360775,-0.059177965,0.19788001,-0.10939839,-0.053752486,0.09359288,-0.02457388,-0.21927005,0.052570194,-0.009833719,0.09978413,-0.13476382,0.099482894,-0.036179803,-0.17313036,0.08958123,-0.10384693,-0.17375426,0.15603176,0.039951492,-0.018170364,0.20483366,0.13118544,0.26791236,-0.15362008,0.039760124,-0.052380104,0.051501323,0.034013588,-0.09779606,-0.07531814,0.19880188,0.11452537,0.2125127,0.0579448,-0.1716214,-0.03521347,-0.4006975,0.30767414,0.12350184,0.2188698,-0.032213632,-0.0031725918,-0.46785286,0.13902159,-0.15365972,-0.036157843,-0.15728974,0.037315417,-0.16645427,0.0337275,-0.064634524,-0.2944055,-0.049037896,-0.05299532,0.043829672,-0.011705442,0.4117901,0.0060525066,-0.5931362,0.091107175,-0.010662275,0.38322058,0.19061543,0.11423568,0.08866228,0.35506216,0.16108222,-0.01595611,0.2363319,-0.1541056,-0.3051871,-0.057682768,-0.5003558,-0.03660203,0.009679269,0.09267167,0.3306866,-0.081761636,-0.1985848,-0.18736206,0.017433988,-0.20746201,0.25155455,0.10492904,-0.008225636,0.24006529,0.2509519
0.045086406,-0.10111875,0.032878578,0.06758181,-0.028584532,0.08907402,0.038794827,0.040785834,-0.0384092,0.09927343,-0.08374274,-0.07626732,-0.032911737,-0.047139905,0.04869205,-0.11834257,0.008142783,0.08474325,0.014821708,0.12045557,0.028782673,-0.04458718,-0.0766604,-0.070499174,-0.09256471,0.04128204,0.017521424,0.14888383,-0.04289714,-0.041870676,-0.002243348,0.068571895,0.008620608,-0.021336839,-0.03187786,-0.019243985,0.07502108,0.028822847,-0.08469387,-0.059246648,-0.053534508,-0.04524352,0.13555053,-0.013142294,0.08950379,-0.06520369,-0.05014485,0.007467438,-0.027591074,-0.060396332,0.09780566,0.047007058,0.03123925,0.024756772,0.058031186,0.024770476,0.028872816,-0.06636591,-0.02090855,-0.02709666,-0.020427326,-0.04614479,-0.03178723,0.082080774,-0.03495791,-0.03526848,0.08806733,-0.041063633,0.0045234677,-0.088447064,0.005353987,-0.034738436,-0.04963135,-0.056517515,0.05115447,-0.060599763,-0.019766636,0.021648638,0.050315782,0.047013674,-0.051407997,0.033501264,-0.045953505,0.09429197,-0.02856784,-0.030150358,0.031208577,0.054808356,-0.015442457,0.048790906,-0.02183529,-0.07489794,0.01807773,0.0014908072,-0.047511604,-0.0017808335,0.049095802,-0.04329547,0.022169214,0.015351061,0.077129,0.08388959,0.031810433,0.046150614,0.05264388,-0.07412652,0.101835504,-0.06284287,-0.12359175,0.059124913,-0.061445583,-0.045131423,-0.03221039,0.01981209,-0.027547274,-0.04139611,-0.096284926,0.034138624,-0.0032585496,0.0033629597,-0.11159595,-0.03504797,0.1050977,0.024765419,-0.03227152,0.048824117,-0.07492684,0.07423733
-0.017136266,0.16019985,-0.12235582,0.021566475,0.2577648,0.1458709,0.095840685,0.110775456,-0.10142211,0.028397037,-0.016613498,-0.17972487,-0.03909855,-0.07034248,-0.02410036,0.035785228,0.14360817,0.32878003,-0.021749377,0.20439588,-0.012214643,-0.25325316,-0.25923184,-0.1622148,-0.17595352,0.06694235,0.2154763,0.113416225,0.15766864,0.31107062,0.19076575,0.12083204,0.002357697,-0.20619413,0.24669662,-0.07121247,-0.043075718,-0.02983368,-0.11912852,-0.28784442,-0.0788926,-0.03030105,0.059668887,0.2600187,-0.019864883,-0.11203046,-0.0126983635,-0.18685175,0.14211988,0.09371098,0.019057598,0.26382688,0.008256503,-0.036353476,-0.02580353,0.111349784,-0.13018262,0.07840766,-0.16244838,0.07261888,0.16352938,0.18221597,-0.09255533,0.0032633173,-0.39931834,0.17537373,-0.057923537,0.099093884,-0.033181086,-0.12097107,0.2671629,0.1955385,0.036299326,-0.14740384,0.1862751,-0.009028731,-0.0044763973,0.19669123,0.03903696,-0.075971946,0.0278697,-0.405683,-0.1079617,0.032672416,0.01861448,0.08906521,-0.06582108,-0.00973029,-0.0025816436,-0.04364134,0.15606216,0.032968488,0.022946946,0.119248465,-0.094398364,0.014501449,0.15332036,0.26681888,-0.051210597,0.31561813,-0.209241,0.14182697,0.04460167,-0.10949983,0.19591126,-0.1968281,-0.34270868,-0.26206028,-0.10109167,0.4446312,0.28885913,0.18611152,0.03978707,0.1198193,-0.14585511,0.1800593,-0.095899045,0.1519225,0.0089063365,0.2212206,0.21022664,-0.10695259,0.3391457,0.04269646,-0.46692732,0.11674361,-0.0001290052,-0.20589927
-0.08138229,-0.06971662,-0.058675796,0.039965864,0.058772203,0.04845457,-0.049060263,0.030146131,0.078834444,0.008806821,0.083386704,0.039118566,-7.628052e-05,-0.0039222036,0.033996027,0.025929872,0.09406762,0.023820493,0.013512768,0.024950055,-0.006455206,-0.04831872,0.015558308,0.046690002,-0.06431337,-0.021417046,-0.06649756,0.012127669,-0.025384663,0.11241213,-0.017522063,0.04654322,-0.05447262,0.05585317,-0.04868025,-0.02565836,0.01406552,0.057585575,-0.023152651,0.0030475175,-0.058960173,0.03732607,-0.02905778,0.055106692,0.0661731,0.021008298,0.078026935,-0.049143914,-0.04880203,0.04996996,0.0046058483,0.04543213,0.085758366,-0.0037381514,0.088724114,-0.03580164,0.04421106,-0.01591455,-0.08403419,0.0555984,-0.048845965,-0.049290847,0.03558168,-0.040132027,-0.05893062,-0.04277958,0.06110834,0.09399753,-0.020881098,0.007296132,-0.07875894,0.022259926,-0.01340205,0.06972898,-0.0609209,-0.0244747,-0.06972948,-0.0311258,0.06655088,-0.039487846,-0.033286322,-0.07664211,0.006959194,0.07220567,-0.0053364215,-0.095328026,-0.06633584,-0.04192027,-0.038834427,-0.008614492,0.058702182,-0.0080558695,0.020261532,-0.049829237,0.0019657486,-0.0128444955,-0.0063987765,-0.056572977,0.060006645,0.055376474,-0.085092396,0.020284262,0.03219891,-0.053959604,0.057713665,-0.03333214,-0.014048614,-0.012916923,-0.06467111,-0.07098867,-0.008440883,0.013806802,-0.055826064,-0.018029397,-0.08832325,-0.038026918,0.03583881,-0.025778221,-0.085275486,-0.008661705,-0.053723916,-0.08861364,-0.008537616,-0.052425083,-0.018253395,-0.044567373,-0.049075704,-0.044061672
0.020700073,-0.10131504,0.20626867,-0.0135119045,-0.15235092,-0.12149919,-0.049620364,-0.18703654,0.04852705,0.095182806,0.040860686,0.04423921,-0.18101397,-0.0769273,-0.18355015,0.0030361111,0.06118263,-0.033866804,-0.09616932,-0.03837609,-0.104099035,0.044033535,0.19954222,0.02718912,0.24331996,-0.14853345,0.093757875,-0.018165937,-0.009470506,-0.20587215,-0.055531092,0.23135477,0.034316834,0.09784224,-0.14041817,-0.0063176285,0.019458,0.12062386,0.14005321,0.2809227,0.06622473,0.07331406,-0.060401663,-0.041771762,0.03967387,0.038507905,0.017146338,0.119033605,-0.022240505,-0.04038267,0.011042192,-0.24845596,0.09938732,0.036925122,-0.05982065,-0.036028203,-0.102667585,-0.21364579,0.15033546,-0.014162285,0.0018182555,-0.18525594,0.031138584,0.046837576,0.4362514,-0.022992564,0.060904145,0.01987476,-0.12006388,0.06679669,0.0366236,-0.05214094,-0.04794457,0.12051421,-0.15134977,0.0887252,-0.0022580372,-0.11982268,-0.14416799,0.032021463,-0.017350378,0.23801064,0.16334003,-0.0016459078,-0.10896418,-0.09084268,-0.07575104,-0.18530458,-0.085922465,0.16740157,-0.11474169,-0.08952008,0.022966811,-0.05017436,0.09879905,-0.03453052,-0.22323838,-0.17351931,-0.0165599,-0.23859252,0.12380124,0.048433367,0.11146029,0.12042349,0.08751883,0.15307917,0.391961,0.19166622,0.16001087,-0.20997465,-0.060394865,-0.12979864,0.10654537,-0.056251153,-0.0041626818,0.041471865,0.18225747,-0.1720096,0.1595559,-0.27450287,0.033191904,0.10272721,-0.19645119,-0.098547876,0.11393778,-0.011730054,-0.03922946,0.1081848
0.07853783,0.041063752,-0.05369099,0.027493274,-0.014629276,-0.056077335,-0.08572804,0.059416797,0.009811477,-0.03583698,-0.052689105,-0.06591368,0.032103747,0.0056281127,-0.0741086,-0.08166075,-0.0024392272,-0.05233091,0.053183526,0.040286127,-0.058322996,-0.030414084,-0.014097298,-0.030830361,-0.02434714,-0.024563666,-0.07803366,-0.0649868,-0.04714924,0.016181655,-0.08914538,-0.08834976,0.04893927,0.027897896,0.019740442,0.001945781,-0.052466065,-0.042649344,-0.027136143,-0.026641255,-0.0039583845,0.029074011,-0.017594475,0.058543123,0.06468018,-0.019717542,-0.08099546,-0.06747582,0.040463865,-0.0004295532,0.0047057504,-0.05945776,0.078233235,0.05692567,-0.039759066,0.050492443,-0.035423733,-0.06370436,-0.06367029,-0.091330215,-0.04881637,-0.018555464,0.016445575,-0.060091294,0.07051566,0.025691308,-0.05986757,0.046642646,0.057097685,-0.015168737,0.011780583,-0.022402065,-0.008380178,0.048321735,0.0801698,-0.070166044,-0.0026983437,0.077334285,0.00723503,-0.020327728,0.007863567,0.009342163,0.015883407,-0.012379716,-0.10024039,-0.0008631113,-0.07947206,-0.004387592,0.0015237714,-0.06846261,-0.009411483,-0.086116046,0.04029442,0.05190324,0.007082868,0.015564706,0.07775673,-0.04278131,0.066451564,-0.0074588275,-0.05467524,0.0033256968,0.07521509,-0.059335344,0.053557333,0.06872367,-0.008856153,0.050896782,-0.056823686,0.048091616,-0.0162545,0.044857524,-0.009931519,-0.054014638,-0.021841832,-0.06608209,-0.04127157,0.014251146,-0.08529284,-0.07952908,-0.07029672,-0.047481105,0.041792084,0.002919132,-0.013565074,0.08431488,0.039771684,0.07231514
-0.11811067,0.08701081,0.20963836,-0.063120805,0.05442316,-0.1337048,0.05118681,0.20723549,0.16069181,0.14110014,-0.23121715,-0.15477805,0.28328344,0.11356845,0.067001686,0.28645554,-0.07829467,-0.1590684,-0.2399852,-0.20309027,0.08077976,0.42149648,0.0676338,0.036747597,0.044566043,0.069453105,-0.0675256,0.011071657,0.1981367,-0.17199923,-0.32048494,-0.05835903,0.24390516,0.35410878,0.028318996,-0.017168788,0.036774144,-0.039430827,-0.12608533,0.17090939,0.04703757,-0.11430098,0.094287775,-0.06822814,-0.059702918,-0.16318735,-0.06441774,0.19478701,-0.115965806,0.0811146,-0.013147263,0.009899415,-0.061120354,0.070652515,-0.11614009,-0.018247467,0.14288482,0.25802955,0.27185413,0.029101577,0.15337704,0.09654726,0.2075526,-0.17613876,0.02408048,-0.09951738,0.26002604,-0.07101995,0.2078577,0.34386575,-0.03462118,-0.20539975,-0.041440733,-0.07025425,-0.056948133,0.07532927,0.13292737,0.0370383,-0.0060106716,0.03743183,-0.078553975,0.16559148,-0.15727955,0.07713911,0.058311183,0.2153792,0.014106308,0.17711964,0.025936192,0.033719383,-0.019951155,0.20741415,-0.11117961,0.11428612,-0.018937591,-0.08023112,0.07221552,-0.13484561,0.12997745,0.12788929,0.051475696,-0.0035127604,-0.19185807,0.015409416,-0.107404724,-0.023158103,0.17952998,0.019666525,0.17770174,-0.32867834,-0.10169548,0.28251985,0.04043325,0.16474977,0.3106375,-0.1772351,-0.02545638,-0.02542725,0.07778445,0.24702282,-0.016388664,0.09723383,0.28328225,-0.20222124,0.16128749,-0.0049878345,0.06842899,-0.047199007
